00f2a6d9-31e0-11e6-804e-848f69fd6b70,腹型过敏性紫癜
42894,甲状腺恶性肿瘤
43107,多囊卵巢综合征
43220,嗜铬细胞瘤
43226,骨样骨瘤
43290,妊娠合并白血病
43517,鼻前庭炎
43524,鼻中隔脓肿
43541,急性鼻炎
43542,慢性鼻炎
43546,急性扁桃体炎
43557,慢性扁桃体炎
43560,腺样体肥大
43563,咽旁脓肿
43571,龋齿
435ae3ec-31e0-11e6-804e-848f69fd6b70,酸中毒
43623240-31df-11e6-804e-848f69fd6b70,"单纯疱疹 NOS"
43658,鼻骨骨折
43659,牙周病
43694,牙龈瘤
43be1a7e-31e0-11e6-804e-848f69fd6b70,碱中毒
43f073f5-31df-11e6-804e-848f69fd6b70,"水痘[羊痘] NOS"
44189,包皮过长
44191,鼻窦囊肿
44192,鼻窦炎
44194,鼻炎
44197,玻璃体混浊
44285,急性肠炎
44201,肠粘连
44208,单纯性紫癜
44210,胆管结石
44215,癫痫
44216,动脉粥样硬化
44219,房室传导阻滞
44223,肺炎
44227,附睾炎
44231,肝囊肿
44234,肝炎
44236,肛周脓肿
44238,高血压
44244,膈疝
44245,跟腱断裂
44251,异位妊娠
44252,巩膜炎
44254,坐骨神经痛
44255,骨结核
44267,子宫内膜炎
44271,喉水肿
44284,急性支气管炎
44289,中耳炎
44290,脊柱骨折
44293,腱鞘炎
44294,角膜炎
44307,阑尾炎
44310,肋软骨炎
44311,泪道阻塞
44317,卵巢囊肿
44323,慢性阻塞性肺疾病
44329,脑积水
44332,脑水肿
44334,脑萎缩
44346,皮炎
44355,屈光不正
44357,妊娠合并心脏病
44360,乳腺增生
44364,神经官能症
44371,声带息肉
44379,外耳道炎
44390,先兆流产
44391,消化不良
44392,消化道出血
44397,婴儿湿疹
44398,哮喘
44399,间歇性外斜视
44403,心功能不全
44408,心脏瓣膜病
44411,胸膜炎
44414,血友病
44416,牙髓炎
44420,胰腺囊肿
44421,胰腺炎
44422,抑郁症
44423,阴道炎
44424,阴囊湿疹
44429,月经失调
44430,牙周炎
44436,咽炎
44457,耵聍栓塞
44464,睾丸炎
44474,喉炎
44478,痛经
44482,急性会厌炎
44486,肌筋膜炎
44488,急性鼻窦炎
44498,结肠息肉
44513,慢性鼻窦炎
44524,脑膜炎
44525,脑炎
44545,室性心动过速
44556,角膜溃疡
44559,急性化脓性胆管炎
44810e98-31e1-11e6-804e-848f69fd6b70,化脓性胸膜炎
4587a6f2-31e1-11e6-804e-848f69fd6b70,"气胸 NOS"
45c99885-31df-11e6-804e-848f69fd6b70,"带状疱疹 NOS"
46904064-31df-11e6-804e-848f69fd6b70,"麻疹 NOS"
46d9f999-31e0-11e6-804e-848f69fd6b70,急性发作的血管性痴呆
46f0147c-31df-11e6-804e-848f69fd6b70,风疹[流行性蔷薇疹]
472f664f-31df-11e6-804e-848f69fd6b70,疣
4755f52d-31e0-11e6-804e-848f69fd6b70,"痴呆 NOS"
4965e001-31e1-11e6-804e-848f69fd6b70,肺肿物
4bd82085-31e0-11e6-804e-848f69fd6b70,急性酒精中毒
4dee7855-31df-11e6-804e-848f69fd6b70,"病毒性肝炎 NOS"
508501ca-31df-11e6-804e-848f69fd6b70,艾滋病(Aids)[获得性免疫缺陷(不全)综合征]
51d1e1fd-31e1-11e6-804e-848f69fd6b70,慢性牙周炎
52144425-31df-11e6-804e-848f69fd6b70,"流行性腮腺炎 NOS"
524d415a-31e0-11e6-804e-848f69fd6b70,抑郁状态
52b98084-31df-11e6-804e-848f69fd6b70,咽结膜热
53652cbf-31df-11e6-804e-848f69fd6b70,流行性肌痛
53c9c9df-31e3-11e6-804e-848f69fd6b70,踝关节扭伤
53f62deb-31e0-11e6-804e-848f69fd6b70,焦虑状态
557be2af-31df-11e6-804e-848f69fd6b70,"甲癣[甲霉菌病,俗称灰指甲]"
55b4a275-31e1-11e6-804e-848f69fd6b70,残冠
55c55687-31df-11e6-804e-848f69fd6b70,手皮真菌病
55d3fcc3-31df-11e6-804e-848f69fd6b70,足癣
56e95a67-31df-11e6-804e-848f69fd6b70,花斑癣(花斑糠疹)[艾克斯特德氏病]
58637bdc-31df-11e6-804e-848f69fd6b70,念珠菌性阴道炎
58fae144-31df-11e6-804e-848f69fd6b70,肠道念珠菌病
59ae9963-31e1-11e6-804e-848f69fd6b70,慢性颌下腺炎
5c4f3146-31e3-11e6-804e-848f69fd6b70,脊柱骨折伴截瘫
614c3d84-31e3-11e6-804e-848f69fd6b70,角膜异物
61e09f51-31e1-11e6-804e-848f69fd6b70,口腔粘膜溃疡
61e47eef-31e3-11e6-804e-848f69fd6b70,耳内异物
64f8112a-3879-4bce-93a6-4009f382392b,慢性中耳炎
6a3bf5f8-31e0-11e6-804e-848f69fd6b70,急性脊髓炎
6a756d55-31e2-11e6-804e-848f69fd6b70,产间尿潴留
6af282f3-31e1-11e6-804e-848f69fd6b70,胃十二指肠溃疡[消化性溃疡]
6c70f4fb-31e1-11e6-804e-848f69fd6b70,糜烂性胃炎
6d0519cc-31e4-11e6-804e-848f69fd6b70,"急性白血病 NOS (C95.0)"
6d1b1923-31e4-11e6-804e-848f69fd6b70,"慢性白血病 NOS (C95.1)"
6e97ed7b-31e1-11e6-804e-848f69fd6b70,十二指肠淤积
6ead42f0-31e0-11e6-804e-848f69fd6b70,小脑共济失调
6fbc3863-31e0-11e6-804e-848f69fd6b70,运动神经元病
706308e4-31e0-11e6-804e-848f69fd6b70,帕金森氏病
747d98c6-31e0-11e6-804e-848f69fd6b70,阿尔茨海默氏病引起的痴呆
78c910ab-9c2b-4928-81c5-70ba19c45a4c,感染性心内膜炎
7b2a7261-31e1-11e6-804e-848f69fd6b70,急性出血性肠炎
7bb742a1-31e0-11e6-804e-848f69fd6b70,偏头痛
7d5c9fe1-31e0-11e6-804e-848f69fd6b70,短暂性脑缺血[阿尔瓦雷斯氏综合征TIA]
7ee2f0ee-31e0-11e6-804e-848f69fd6b70,面神经麻痹[贝尔氏麻痹;面神经炎]
7f1700b4-31df-11e6-804e-848f69fd6b70,直肠壶腹恶性肿瘤
7f1f2347-31e0-11e6-804e-848f69fd6b70,面肌痉挛
7f79811e-31e1-11e6-804e-848f69fd6b70,绞窄性肠梗阻
7f9097df-31e2-11e6-804e-848f69fd6b70,"新生儿窒息 NOS"
8006ce94-31e1-11e6-804e-848f69fd6b70,肠梗阻伴粘连
8048ee9f-31e1-11e6-804e-848f69fd6b70,机械性肠梗阻
80598414-31e1-11e6-804e-848f69fd6b70,急性肠梗阻
8069a502-31e1-11e6-804e-848f69fd6b70,痉挛性肠梗阻(假性肠梗阻)
80dfaab6-31e2-11e6-804e-848f69fd6b70,"新生儿肺炎 NOS"
820fe966-31df-11e6-804e-848f69fd6b70,内分泌的胰腺恶性肿瘤
83a2d4f2-31df-11e6-804e-848f69fd6b70,蝶窦恶性肿瘤
8407b98b-31e0-11e6-804e-848f69fd6b70,肋间神经痛
8429d4a0-31e1-11e6-804e-848f69fd6b70,肠道菌群失调
84742087-31e1-11e6-804e-848f69fd6b70,肠功能紊乱
84d0d8d5-31e2-11e6-804e-848f69fd6b70,"新生儿败血症 NOS"
85fb4fdf-31e3-11e6-804e-848f69fd6b70,有机磷中毒
87faf4f0-31e1-11e6-804e-848f69fd6b70,直肠肿物
8927390a-31e2-11e6-804e-848f69fd6b70,新生儿ABO溶血性贫血
89609f27-31e0-11e6-804e-848f69fd6b70,骨筋膜室综合征
8aa78e0a-31e1-11e6-804e-848f69fd6b70,结肠肿物
8ad8622b-31e2-11e6-804e-848f69fd6b70,"新生儿黄疸 NOS"
8bfdeecb-31e2-11e6-804e-848f69fd6b70,新生儿糖尿病
8cd46e27-31e0-11e6-804e-848f69fd6b70,桡神经麻痹
8e663472-aa19-49af-85e3-a91e60fbfc98,颅内感染
92544da1-31e1-11e6-804e-848f69fd6b70,慢性活动性肝炎
942f3cb4-31e3-11e6-804e-848f69fd6b70,输血反应
94753bbd-31df-11e6-804e-848f69fd6b70,"乳腺(房)恶性肿瘤 NOS"
951a9bad-31df-11e6-804e-848f69fd6b70,阴道恶性肿瘤
951fa472-1ada-4d0c-a084-8635ba391f80,心肌病
9683433f-31e0-11e6-804e-848f69fd6b70,睑板腺炎
9692d7c8-31e0-11e6-804e-848f69fd6b70,睑腺炎[麦粒肿;迈博姆;察司]
96ce2f00-31e0-11e6-804e-848f69fd6b70,睑板腺囊肿[霰粒肿]
97c934f9-31e1-11e6-804e-848f69fd6b70,肝肿物
981295f6-31e1-11e6-804e-848f69fd6b70,胆囊结石伴胆囊炎
98460929-31e1-11e6-804e-848f69fd6b70,胆囊结石伴慢性胆囊炎
99e4a8c1-31e1-11e6-804e-848f69fd6b70,肝管结石
9be09cc7-2fb9-4c78-9d4c-2eb6f7be82a1,中耳胆脂瘤
9d6610ae-31e1-11e6-804e-848f69fd6b70,胆管炎
9f95d889-31e0-11e6-804e-848f69fd6b70,"结膜炎 NOS"
a0ca1fb4-31e1-11e6-804e-848f69fd6b70,梗阻性黄疸
a5733495-31e3-11e6-804e-848f69fd6b70,陈旧性颅脑开放性伤口
a6da6939-31e2-11e6-804e-848f69fd6b70,先天性心脏病(CHD)
a8d3d455-31e1-11e6-804e-848f69fd6b70,脓疱病性湿疹
abcf3221-ae22-11e5-9ee2-848f69fd6b70,胸椎结核
abd7729e-ae22-11e5-9ee2-848f69fd6b70,分泌性中耳炎
abf88830-ae22-11e5-9ee2-848f69fd6b70,急性乳突炎
ac7cea92-ae22-11e5-9ee2-848f69fd6b70,化脓性骨髓炎
acd76c1b-ae22-11e5-9ee2-848f69fd6b70,肺囊肿
ad57a9b3-31e0-11e6-804e-848f69fd6b70,"老年性白内障 NOS"
ae925496-31e1-11e6-804e-848f69fd6b70,急性淋巴管炎
aec25a4c-31e0-11e6-804e-848f69fd6b70,"白内障 NOS"
af4a5a1f-ae22-11e5-9ee2-848f69fd6b70,新生儿高胆红素血症
b06cc49a-ae22-11e5-9ee2-848f69fd6b70,唇炎
b0960d1c-ae22-11e5-9ee2-848f69fd6b70,腹外疝
b18460d1-ae22-11e5-9ee2-848f69fd6b70,肺动脉瓣狭窄
b194e3dc-ae22-11e5-9ee2-848f69fd6b70,急性心力衰竭
b1ca8604-31e1-11e6-804e-848f69fd6b70,皮肤感染
b28ca049-31e1-11e6-804e-848f69fd6b70,软组织感染
b3f126b3-da9c-11e5-a258-f98ed89254eb,上消化道出血
b51f6b39-31e1-11e6-804e-848f69fd6b70,特应性皮炎
b63cec1a-31e0-11e6-804e-848f69fd6b70,视网膜色素变性
b70bbcca-ae22-11e5-9ee2-848f69fd6b70,支气管哮喘
b75092a7-ae22-11e5-9ee2-848f69fd6b70,甲状腺囊肿
b7ed7b35-ae22-11e5-9ee2-848f69fd6b70,中暑
b87b6547-ae22-11e5-9ee2-848f69fd6b70,继发性血小板减少性紫癜
b8ab452a-31e0-11e6-804e-848f69fd6b70,急性闭角型青光眼
b9231ead-31e1-11e6-804e-848f69fd6b70,"接触性皮炎 NOS"
ba4756bb-31e0-11e6-804e-848f69fd6b70,"青光眼 NOS"
ba55567a-31df-11e6-804e-848f69fd6b70,肝原位癌
bd24d69e-31e1-11e6-804e-848f69fd6b70,银屑病[牛皮癣]
be318871-31df-11e6-804e-848f69fd6b70,子宫原位癌
bf6b6ce2-31e1-11e6-804e-848f69fd6b70,急性荨麻疹
bf7a1a95-31e1-11e6-804e-848f69fd6b70,慢性荨麻疹
c15cd350-31e1-11e6-804e-848f69fd6b70,日光性荨麻疹
c4627607-31e1-11e6-804e-848f69fd6b70,脂溢性脱发
c66723a3-31e1-11e6-804e-848f69fd6b70,"痤疮 NOS"
cbf5b6b6-efe6-4584-aaca-cb4fd1b5b3bd,脑血管病
cc9099f7-31e1-11e6-804e-848f69fd6b70,瘢痕
d1f19a45-31e1-11e6-804e-848f69fd6b70,皮肤肿物
d2ba3662-31e1-11e6-804e-848f69fd6b70,感染性关节炎
d5a01c44-31e0-11e6-804e-848f69fd6b70,突发性耳聋[特发性聋]
d68dd759-31e1-11e6-804e-848f69fd6b70,"痛风 NOS"
64406562-8643-11e7-b11b-1866da8f1f23,急性上呼吸道感染
bc277bae-31e3-11e6-804e-848f69fd6b70,单胎活产
