单纯疱疹 NOS,一般疾病，持续密切观察，需及时就医
单纯红细胞再生障碍性贫血,一般疾病，持续密切观察，需及时就医
卵巢囊肿,一般疾病，持续密切观察，需及时就医
卵巢妊娠,危急症，需立即就医
卵巢恶性肿瘤,一般疾病，持续密切观察，需及时就医
卵巢扭转,危急症，需立即就医
原发性开角型青光眼,一般疾病，持续密切观察，需及时就医
原发性肾上腺皮质功能减退症,一般疾病，持续密切观察，需及时就医
原发性血小板增多症,一般疾病，持续密切观察，需及时就医
原生动物性痢疾,一般疾病，持续密切观察，需及时就医
反流性食管炎,一般疾病，持续密切观察，需及时就医
口腔粘膜溃疡,一般疾病，持续密切观察，需及时就医
口角炎,一般疾病，持续密切观察，需及时就医
后天性动静脉瘘,一般疾病，持续密切观察，需及时就医
吸入性肺炎,一般疾病，持续密切观察，需及时就医
吸入或咽下食物引起呼吸道梗阻,危急症，需立即就医
咽旁脓肿,一般疾病，持续密切观察，需及时就医
咽炎,一般疾病，持续密切观察，需及时就医
咽结膜热,一般疾病，持续密切观察，需及时就医
咽肌痉挛,一般疾病，持续密切观察，需及时就医
哮喘,一般疾病，持续密切观察，需及时就医
唇炎,一般疾病，持续密切观察，需及时就医
喉水肿,危急症，需立即就医
喉炎,一般疾病，持续密切观察，需及时就医
喉白喉,危急症，需立即就医
嗜铬细胞瘤,一般疾病，持续密切观察，需及时就医
固定性药疹,一般疾病，持续密切观察，需及时就医
坐骨神经痛,一般疾病，持续密切观察，需及时就医
声带息肉,一般疾病，持续密切观察，需及时就医
声带结节,一般疾病，持续密切观察，需及时就医
声带肿物,一般疾病，持续密切观察，需及时就医
外痔,一般疾病，持续密切观察，需及时就医
外耳道炎,一般疾病，持续密切观察，需及时就医
外阴炎,一般疾病，持续密切观察，需及时就医
多发性大动脉炎,一般疾病，持续密切观察，需及时就医
多发性硬化,一般疾病，持续密切观察，需及时就医
多发脑梗死性痴呆,一般疾病，持续密切观察，需及时就医
多囊卵巢综合征,一般疾病，持续密切观察，需及时就医
多囊肾,一般疾病，持续密切观察，需及时就医
多汗症,一般疾病，持续密切观察，需及时就医
大叶性肺炎,一般疾病，持续密切观察，需及时就医
天花,危急症，需立即就医
失眠,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
头癣,一般疾病，持续密切观察，需及时就医
妊娠合并心脏病,一般疾病，持续密切观察，需及时就医
妊娠合并白血病,一般疾病，持续密切观察，需及时就医
婴儿手足搐搦症,一般疾病，持续密切观察，需及时就医
婴儿湿疹,一般疾病，持续密切观察，需及时就医
子宫内膜息肉,一般疾病，持续密切观察，需及时就医
子宫内膜炎,一般疾病，持续密切观察，需及时就医
子宫原位癌,一般疾病，持续密切观察，需及时就医
子宫粘连,一般疾病，持续密切观察，需及时就医
子宫颈炎,一般疾病，持续密切观察，需及时就医
子宫颈鳞状上皮不典型增生,一般疾病，持续密切观察，需及时就医
室性心动过速,一般疾病，持续密切观察，需及时就医
寻常疣,一般疾病，持续密切观察，需及时就医
小脑共济失调,一般疾病，持续密切观察，需及时就医
小脑萎缩,一般疾病，持续密切观察，需及时就医
尖锐湿疣,一般疾病，持续密切观察，需及时就医
尿毒症,一般疾病，持续密切观察，需及时就医
尿毒症性脑病,一般疾病，持续密切观察，需及时就医
尿道口炎,一般疾病，持续密切观察，需及时就医
尿道损伤,一般疾病，持续密切观察，需及时就医
尿道炎,一般疾病，持续密切观察，需及时就医
尿道结石,一般疾病，持续密切观察，需及时就医
尿道综合征,一般疾病，持续密切观察，需及时就医
屈光不正,一般疾病，持续密切观察，需及时就医
巩膜炎,一般疾病，持续密切观察，需及时就医
帕金森氏病,一般疾病，持续密切观察，需及时就医
带状疱疹 NOS,一般疾病，持续密切观察，需及时就医
幽门螺旋杆菌感染,一般疾病，持续密切观察，需及时就医
广泛性焦虑障碍,一般疾病，持续密切观察，需及时就医
应激性溃疡,一般疾病，持续密切观察，需及时就医
开放性气胸,危急症，需立即就医
异位妊娠,危急症，需立即就医
异染性脑白质营养不良,一般疾病，持续密切观察，需及时就医
异物进入其他腔口,一般疾病，持续密切观察，需及时就医
张力性气胸,危急症，需立即就医
强直性脊柱炎,一般疾病，持续密切观察，需及时就医
心功能不全,一般疾病，持续密切观察，需及时就医
心房扑动,一般疾病，持续密切观察，需及时就医
心肌炎,一般疾病，持续密切观察，需及时就医
心肌病,一般疾病，持续密切观察，需及时就医
心脏瓣膜病,一般疾病，持续密切观察，需及时就医
心脏骤停,危急症，需立即就医
念珠菌性阴道炎,一般疾病，持续密切观察，需及时就医
急性上呼吸道感染,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
急性乳突炎,一般疾病，持续密切观察，需及时就医
急性乳腺炎,一般疾病，持续密切观察，需及时就医
急性会厌炎,危急症，需立即就医
急性出血性肠炎,一般疾病，持续密切观察，需及时就医
急性化脓性胆管炎,危急症，需立即就医
急性发作的血管性痴呆,一般疾病，持续密切观察，需及时就医
急性呼吸衰竭,危急症，需立即就医
急性咽喉炎,一般疾病，持续密切观察，需及时就医
急性咽炎,一般疾病，持续密切观察，需及时就医
急性喉炎,一般疾病，持续密切观察，需及时就医
急性心力衰竭,危急症，需立即就医
急性心包炎,危急症，需立即就医
急性扁桃体炎,一般疾病，持续密切观察，需及时就医
急性播散性脑脊髓炎,一般疾病，持续密切观察，需及时就医
急性支气管炎,一般疾病，持续密切观察，需及时就医
急性淋巴管炎,一般疾病，持续密切观察，需及时就医
急性白血病 NOS (C95.0),一般疾病，持续密切观察，需及时就医
急性盆腔炎,一般疾病，持续密切观察，需及时就医
急性纵隔炎,危急症，需立即就医
急性肠梗阻,危急症，需立即就医
急性肾小球肾炎,一般疾病，持续密切观察，需及时就医
急性肾盂肾炎,一般疾病，持续密切观察，需及时就医
急性肾衰竭伴有肾小管坏死,危急症，需立即就医
急性胃扩张,危急症，需立即就医
急性胃炎,一般疾病，持续密切观察，需及时就医
急性胃肠炎,一般疾病，持续密切观察，需及时就医
急性胆囊炎,一般疾病，持续密切观察，需及时就医
急性胰腺炎,危急症，需立即就医
急性脊髓炎,一般疾病，持续密切观察，需及时就医
急性膀胱炎,一般疾病，持续密切观察，需及时就医
急性荨麻疹,一般疾病，持续密切观察，需及时就医
急性输卵管炎,一般疾病，持续密切观察，需及时就医
急性酒精中毒,危急症，需立即就医
急性闭角型青光眼,危急症，需立即就医
急性阑尾炎,危急症，需立即就医
急性阴道炎,一般疾病，持续密切观察，需及时就医
急性附睾炎,一般疾病，持续密切观察，需及时就医
急性鼻炎,一般疾病，持续密切观察，需及时就医
急性鼻窦炎,一般疾病，持续密切观察，需及时就医
急腹症,危急症，需立即就医
感染性关节炎,一般疾病，持续密切观察，需及时就医
感染性心内膜炎,一般疾病，持续密切观察，需及时就医
慢性中耳炎,一般疾病，持续密切观察，需及时就医
慢性前列腺炎,一般疾病，持续密切观察，需及时就医
慢性化脓性中耳炎,一般疾病，持续密切观察，需及时就医
慢性呼吸衰竭,一般疾病，持续密切观察，需及时就医
慢性喉炎,一般疾病，持续密切观察，需及时就医
慢性子宫颈炎,一般疾病，持续密切观察，需及时就医
慢性扁桃体炎,一般疾病，持续密切观察，需及时就医
慢性支气管炎,一般疾病，持续密切观察，需及时就医
慢性支气管炎急性发作,一般疾病，持续密切观察，需及时就医
慢性活动性肝炎,一般疾病，持续密切观察，需及时就医
慢性牙周炎,一般疾病，持续密切观察，需及时就医
慢性甲状腺炎,一般疾病，持续密切观察，需及时就医
慢性白血病 NOS (C95.1),一般疾病，持续密切观察，需及时就医
慢性盆腔炎,一般疾病，持续密切观察，需及时就医
慢性肺源性心脏病,一般疾病，持续密切观察，需及时就医
慢性肾功能不全,一般疾病，持续密切观察，需及时就医
慢性肾炎,一般疾病，持续密切观察，需及时就医
慢性胃炎,一般疾病，持续密切观察，需及时就医
慢性胰腺炎,一般疾病，持续密切观察，需及时就医
慢性腹泻,一般疾病，持续密切观察，需及时就医
慢性膀胱炎,一般疾病，持续密切观察，需及时就医
慢性荨麻疹,一般疾病，持续密切观察，需及时就医
慢性阑尾炎,一般疾病，持续密切观察，需及时就医
慢性阻塞性肺疾病,一般疾病，持续密切观察，需及时就医
慢性颌下腺炎,一般疾病，持续密切观察，需及时就医
慢性鼻炎,一般疾病，持续密切观察，需及时就医
慢性鼻窦炎,一般疾病，持续密切观察，需及时就医
成人呼吸窘迫综合征,危急症，需立即就医
房室传导阻滞,一般疾病，持续密切观察，需及时就医
扁平疣,一般疾病，持续密切观察，需及时就医
手癣,一般疾病，持续密切观察，需及时就医
手皮真菌病,一般疾病，持续密切观察，需及时就医
手足口病,一般疾病，持续密切观察，需及时就医
抑郁状态,一般疾病，持续密切观察，需及时就医
抑郁症,一般疾病，持续密切观察，需及时就医
换气过度综合征,一般疾病，持续密切观察，需及时就医
接触性皮炎 NOS,一般疾病，持续密切观察，需及时就医
支原体感染,一般疾病，持续密切观察，需及时就医
支气管哮喘,一般疾病，持续密切观察，需及时就医
支气管扩张,一般疾病，持续密切观察，需及时就医
新生儿ABO溶血性贫血,一般疾病，持续密切观察，需及时就医
新生儿出血病,一般疾病，持续密切观察，需及时就医
新生儿失血性贫血,危急症，需立即就医
新生儿惊厥,危急症，需立即就医
新生儿窒息 NOS,危急症，需立即就医
新生儿糖尿病,一般疾病，持续密切观察，需及时就医
新生儿肺炎 NOS,一般疾病，持续密切观察，需及时就医
新生儿败血症 NOS,危急症，需立即就医
新生儿高胆红素血症,一般疾病，持续密切观察，需及时就医
新生儿黄疸 NOS,一般疾病，持续密切观察，需及时就医
日光性荨麻疹,一般疾病，持续密切观察，需及时就医
更年期综合征,一般疾病，持续密切观察，需及时就医
月经失调,一般疾病，持续密切观察，需及时就医
月经过多,一般疾病，持续密切观察，需及时就医
有机磷中毒,危急症，需立即就医
未定型麻风,一般疾病，持续密切观察，需及时就医
机械性肠梗阻,危急症，需立即就医
桡神经麻痹,一般疾病，持续密切观察，需及时就医
梅毒 NOS,一般疾病，持续密切观察，需及时就医
梗阻性黄疸,一般疾病，持续密切观察，需及时就医
植物神经功能紊乱,一般疾病，持续密切观察，需及时就医
椎动脉型颈椎病,一般疾病，持续密切观察，需及时就医
残冠,一般疾病，持续密切观察，需及时就医
毒性结节性甲状腺肿,一般疾病，持续密切观察，需及时就医
毒蛇咬伤,危急症，需立即就医
毛囊炎,一般疾病，持续密切观察，需及时就医
气性坏疽,危急症，需立即就医
气管内异物,危急症，需立即就医
气管受压,一般疾病，持续密切观察，需及时就医
气胸 NOS,一般疾病，持续密切观察，需及时就医
水痘[羊痘] NOS,一般疾病，持续密切观察，需及时就医
泪囊炎,一般疾病，持续密切观察，需及时就医
泪道阻塞,一般疾病，持续密切观察，需及时就医
流行性出血热,危急症，需立即就医
流行性肌痛,一般疾病，持续密切观察，需及时就医
流行性脑膜炎,危急症，需立即就医
流行性腮腺炎 NOS,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
消化不良,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
消化道出血,危急症，需立即就医
淋巴结炎,一般疾病，持续密切观察，需及时就医
淋病 NOS,一般疾病，持续密切观察，需及时就医
湿疹,一般疾病，持续密切观察，需及时就医
溃疡病穿孔,危急症，需立即就医
溶血性黄疸,一般疾病，持续密切观察，需及时就医
滴虫性阴道炎,一般疾病，持续密切观察，需及时就医
焦虑状态,一般疾病，持续密切观察，需及时就医
牙周炎,一般疾病，持续密切观察，需及时就医
牙周病,一般疾病，持续密切观察，需及时就医
牙髓炎,一般疾病，持续密切观察，需及时就医
牙龈瘤,一般疾病，持续密切观察，需及时就医
特发性震颤,一般疾病，持续密切观察，需及时就医
特应性皮炎,一般疾病，持续密切观察，需及时就医
狼疮性肾炎,一般疾病，持续密切观察，需及时就医
猩红热,一般疾病，持续密切观察，需及时就医
玻璃体混浊,一般疾病，持续密切观察，需及时就医
球后视神经炎,一般疾病，持续密切观察，需及时就医
生长激素缺乏症,一般疾病，持续密切观察，需及时就医
甲状腺囊肿,一般疾病，持续密切观察，需及时就医
甲状腺恶性肿瘤,一般疾病，持续密切观察，需及时就医
甲状腺机能亢进,一般疾病，持续密切观察，需及时就医
甲状腺结节,一般疾病，持续密切观察，需及时就医
甲状腺肿,一般疾病，持续密切观察，需及时就医
甲状腺肿物,一般疾病，持续密切观察，需及时就医
甲状腺腺瘤,一般疾病，持续密切观察，需及时就医
甲状舌管囊肿,一般疾病，持续密切观察，需及时就医
"甲癣[甲霉菌病,俗称灰指甲]",一般疾病，持续密切观察，需及时就医
疣,一般疾病，持续密切观察，需及时就医
疥疮,一般疾病，持续密切观察，需及时就医
疱疹性咽峡炎,一般疾病，持续密切观察，需及时就医
病毒性心肌炎,一般疾病，持续密切观察，需及时就医
病毒性肝炎 NOS,一般疾病，持续密切观察，需及时就医
病毒性脑炎,一般疾病，持续密切观察，需及时就医
痉挛性斜颈,一般疾病，持续密切观察，需及时就医
痉挛性肠梗阻(假性肠梗阻),危急症，需立即就医
痔 NOS,一般疾病，持续密切观察，需及时就医
痛经,一般疾病，持续密切观察，需及时就医
痛风 NOS,一般疾病，持续密切观察，需及时就医
痛风性关节炎,一般疾病，持续密切观察，需及时就医
痤疮 NOS,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
痴呆 NOS,一般疾病，持续密切观察，需及时就医
瘢痕,一般疾病，持续密切观察，需及时就医
癫痫,一般疾病，持续密切观察，需及时就医
白内障 NOS,一般疾病，持续密切观察，需及时就医
皮炎,一般疾病，持续密切观察，需及时就医
皮肌炎,一般疾病，持续密切观察，需及时就医
皮肤感染,一般疾病，持续密切观察，需及时就医
皮肤肿物,一般疾病，持续密切观察，需及时就医
直肠壶腹恶性肿瘤,一般疾病，持续密切观察，需及时就医
直肠息肉,一般疾病，持续密切观察，需及时就医
直肠肿物,一般疾病，持续密切观察，需及时就医
直肠脱垂,一般疾病，持续密切观察，需及时就医
直肠阴道瘘,一般疾病，持续密切观察，需及时就医
睑板腺囊肿[霰粒肿],一般疾病，持续密切观察，需及时就医
睑板腺炎,一般疾病，持续密切观察，需及时就医
睑腺炎[麦粒肿;迈博姆;察司],一般疾病，持续密切观察，需及时就医
睡眠呼吸暂停综合征,一般疾病，持续密切观察，需及时就医
睾丸炎,一般疾病，持续密切观察，需及时就医
短暂性脑缺血[阿尔瓦雷斯氏综合征TIA],一般疾病，持续密切观察，需及时就医
破伤风 NOS,危急症，需立即就医
碱中毒,一般疾病，持续密切观察，需及时就医
神经官能症,一般疾病，持续密切观察，需及时就医
神经根型颈椎病,一般疾病，持续密切观察，需及时就医
神经梅毒,一般疾病，持续密切观察，需及时就医
稳定性心绞痛,危急症，需立即就医
突发性耳聋[特发性聋],一般疾病，持续密切观察，需及时就医
窦性心动过速,一般疾病，持续密切观察，需及时就医
精神分裂症,一般疾病，持续密切观察，需及时就医
精索恶性肿瘤,一般疾病，持续密切观察，需及时就医
精索静脉曲张,一般疾病，持续密切观察，需及时就医
糖尿病 NOS,一般疾病，持续密切观察，需及时就医
糖尿病性肾病,一般疾病，持续密切观察，需及时就医
糖尿病性视网膜病,一般疾病，持续密切观察，需及时就医
糜烂性胃炎,一般疾病，持续密切观察，需及时就医
紧张性头痛,一般疾病，持续密切观察，需及时就医
红斑狼疮,一般疾病，持续密切观察，需及时就医
细菌性阴道炎,一般疾病，持续密切观察，需及时就医
结核性脑膜炎,一般疾病，持续密切观察，需及时就医
结核性腹膜炎,一般疾病，持续密切观察，需及时就医
结肠息肉,一般疾病，持续密切观察，需及时就医
结肠肿物,一般疾病，持续密切观察，需及时就医
结膜炎 NOS,一般疾病，持续密切观察，需及时就医
结节性甲状腺肿,一般疾病，持续密切观察，需及时就医
结节性红斑,一般疾病，持续密切观察，需及时就医
绝经后骨质疏松,一般疾病，持续密切观察，需及时就医
绞窄性肠梗阻,危急症，需立即就医
继发性血小板减少性紫癜,一般疾病，持续密切观察，需及时就医
绿脓杆菌性肺炎,一般疾病，持续密切观察，需及时就医
缩窄性心包炎,一般疾病，持续密切观察，需及时就医
缺铁性贫血,一般疾病，持续密切观察，需及时就医
翼状胬肉,一般疾病，持续密切观察，需及时就医
老年性白内障 NOS,一般疾病，持续密切观察，需及时就医
老年性紫癜,一般疾病，持续密切观察，需及时就医
耳内异物,一般疾病，持续密切观察，需及时就医
耵聍栓塞,一般疾病，持续密切观察，需及时就医
肋软骨炎,一般疾病，持续密切观察，需及时就医
肋间神经痛,一般疾病，持续密切观察，需及时就医
肋骨骨折,一般疾病，持续密切观察，需及时就医
肌筋膜炎,一般疾病，持续密切观察，需及时就医
肌萎缩侧索硬化,一般疾病，持续密切观察，需及时就医
肘关节结核,一般疾病，持续密切观察，需及时就医
肘管综合征,一般疾病，持续密切观察，需及时就医
肛周脓肿,一般疾病，持续密切观察，需及时就医
肛瘘,一般疾病，持续密切观察，需及时就医
肛裂,一般疾病，持续密切观察，需及时就医
肛门生殖器疱疹,一般疾病，持续密切观察，需及时就医
肝功能异常,一般疾病，持续密切观察，需及时就医
肝原位癌,一般疾病，持续密切观察，需及时就医
肝囊肿,一般疾病，持续密切观察，需及时就医
肝损伤,一般疾病，持续密切观察，需及时就医
肝炎,一般疾病，持续密切观察，需及时就医
肝硬化,一般疾病，持续密切观察，需及时就医
肝管结石,一般疾病，持续密切观察，需及时就医
肝肿物,一般疾病，持续密切观察，需及时就医
肠功能紊乱,一般疾病，持续密切观察，需及时就医
肠套叠,危急症，需立即就医
肠息肉,一般疾病，持续密切观察，需及时就医
肠梗阻,危急症，需立即就医
肠梗阻伴粘连,危急症，需立即就医
肠炎,一般疾病，持续密切观察，需及时就医
肠粘连,一般疾病，持续密切观察，需及时就医
肠结核,一般疾病，持续密切观察，需及时就医
肠道念珠菌病,一般疾病，持续密切观察，需及时就医
肠道菌群失调,一般疾病，持续密切观察，需及时就医
股疝,危急症，需立即就医
股癣,一般疾病，持续密切观察，需及时就医
股骨颈骨折,一般疾病，持续密切观察，需及时就医
肺动脉瓣狭窄,一般疾病，持续密切观察，需及时就医
肺动脉高压,一般疾病，持续密切观察，需及时就医
肺囊肿,一般疾病，持续密切观察，需及时就医
肺外结核,一般疾病，持续密切观察，需及时就医
肺念珠菌病,一般疾病，持续密切观察，需及时就医
肺挫伤,一般疾病，持续密切观察，需及时就医
肺栓塞,危急症，需立即就医
肺水肿,一般疾病，持续密切观察，需及时就医
肺炎,一般疾病，持续密切观察，需及时就医
肺炎球菌性肺炎,一般疾病，持续密切观察，需及时就医
肺纤维化,一般疾病，持续密切观察，需及时就医
肺肿物,一般疾病，持续密切观察，需及时就医
肺脓肿,一般疾病，持续密切观察，需及时就医
肺部阴影,一般疾病，持续密切观察，需及时就医
肺隐球菌病,一般疾病，持续密切观察，需及时就医
肾功能异常,一般疾病，持续密切观察，需及时就医
肾动脉栓塞,一般疾病，持续密切观察，需及时就医
肾动脉狭窄,一般疾病，持续密切观察，需及时就医
肾小球肾病 NOS,一般疾病，持续密切观察，需及时就医
肾小管酸中毒,一般疾病，持续密切观察，需及时就医
肾病综合征,一般疾病，持续密切观察，需及时就医
肾病综合征伴微小病变型肾小球肾炎,一般疾病，持续密切观察，需及时就医
肾结核,一般疾病，持续密切观察，需及时就医
肾结石,一般疾病，持续密切观察，需及时就医
肾肿物,一般疾病，持续密切观察，需及时就医
肾错构瘤,一般疾病，持续密切观察，需及时就医
胃十二指肠溃疡[消化性溃疡],一般疾病，持续密切观察，需及时就医
胃息肉,一般疾病，持续密切观察，需及时就医
胃恶性肿瘤,一般疾病，持续密切观察，需及时就医
胃损伤,一般疾病，持续密切观察，需及时就医
胃溃疡,一般疾病，持续密切观察，需及时就医
胃结核,一般疾病，持续密切观察，需及时就医
胃肠功能紊乱,一般疾病，持续密切观察，需及时就医
胆囊息肉,一般疾病，持续密切观察，需及时就医
胆囊结石,一般疾病，持续密切观察，需及时就医
胆囊结石伴慢性胆囊炎,一般疾病，持续密切观察，需及时就医
胆囊结石伴胆囊炎,一般疾病，持续密切观察，需及时就医
胆总管结石,一般疾病，持续密切观察，需及时就医
胆管炎,一般疾病，持续密切观察，需及时就医
胆管结石,一般疾病，持续密切观察，需及时就医
胆道蛔虫病,危急症，需立即就医
胰腺囊肿,一般疾病，持续密切观察，需及时就医
胰腺炎,一般疾病，持续密切观察，需及时就医
胸椎结核,一般疾病，持续密切观察，需及时就医
胸腔积液,一般疾病，持续密切观察，需及时就医
胸膜炎,一般疾病，持续密切观察，需及时就医
脂溢性皮炎,一般疾病，持续密切观察，需及时就医
脂溢性脱发,自限性疾病，通常情况可以自愈，如出现症状变化请及时就医
脂肪肝,一般疾病，持续密切观察，需及时就医
脊柱结核,一般疾病，持续密切观察，需及时就医
脊柱裂,一般疾病，持续密切观察，需及时就医
脊柱骨折,危急症，需立即就医
脊柱骨折伴截瘫,一般疾病，持续密切观察，需及时就医
脊索瘤,一般疾病，持续密切观察，需及时就医
脊髓前角灰质炎,一般疾病，持续密切观察，需及时就医
脊髓型颈椎病,一般疾病，持续密切观察，需及时就医
脊髓空洞症,一般疾病，持续密切观察，需及时就医
脊髓缺血,一般疾病，持续密切观察，需及时就医
脊髓蛛网膜炎,一般疾病，持续密切观察，需及时就医
脐疝,一般疾病，持续密切观察，需及时就医
脑出血,危急症，需立即就医
脑外伤后综合征,一般疾病，持续密切观察，需及时就医
脑性瘫痪,一般疾病，持续密切观察，需及时就医
脑栓塞,危急症，需立即就医
脑棘球蚴病,一般疾病，持续密切观察，需及时就医
脑水肿,一般疾病，持续密切观察，需及时就医
脑炎,危急症，需立即就医
脑积水,一般疾病，持续密切观察，需及时就医
脑脓肿,危急症，需立即就医
脑膜炎,一般疾病，持续密切观察，需及时就医
脑膜炎球菌性脑膜炎,危急症，需立即就医
脑萎缩,一般疾病，持续密切观察，需及时就医
脑血栓形成,危急症，需立即就医
脑血管病,一般疾病，持续密切观察，需及时就医
脑震荡,一般疾病，持续密切观察，需及时就医
脓疱病性湿疹,一般疾病，持续密切观察，需及时就医
脚气病,一般疾病，持续密切观察，需及时就医
脾囊肿,一般疾病，持续密切观察，需及时就医
脾脓肿,一般疾病，持续密切观察，需及时就医
腕关节结核,一般疾病，持续密切观察，需及时就医
腰椎管狭窄,一般疾病，持续密切观察，需及时就医
腰椎间盘脱出,一般疾病，持续密切观察，需及时就医
腰椎骨折,一般疾病，持续密切观察，需及时就医
腰肌劳损,一般疾病，持续密切观察，需及时就医
腱鞘囊肿,一般疾病，持续密切观察，需及时就医
腱鞘炎,一般疾病，持续密切观察，需及时就医
腹型过敏性紫癜,一般疾病，持续密切观察，需及时就医
腹外疝,一般疾病，持续密切观察，需及时就医
腹腔妊娠,危急症，需立即就医
腹膜后血肿,一般疾病，持续密切观察，需及时就医
腺性膀胱炎,一般疾病，持续密切观察，需及时就医
腺样体肥大,一般疾病，持续密切观察，需及时就医
膀胱外翻,危急症，需立即就医
膀胱结石,一般疾病，持续密切观察，需及时就医
膀胱输尿管反流,一般疾病，持续密切观察，需及时就医
膈疝,一般疾病，持续密切观察，需及时就医
膜性肾病,一般疾病，持续密切观察，需及时就医
臂丛神经损伤,一般疾病，持续密切观察，需及时就医
自发性气胸,一般疾病，持续密切观察，需及时就医
自然流产,一般疾病，持续密切观察，需及时就医
自身免疫性溶血性贫血,一般疾病，持续密切观察，需及时就医
致密性骨炎,一般疾病，持续密切观察，需及时就医
舌咽神经痛,一般疾病，持续密切观察，需及时就医
艾滋病(Aids)[获得性免疫缺陷(不全)综合征],一般疾病，持续密切观察，需及时就医
花斑癣(花斑糠疹)[艾克斯特德氏病],一般疾病，持续密切观察，需及时就医
苯丙酮尿症,一般疾病，持续密切观察，需及时就医
莱姆病,一般疾病，持续密切观察，需及时就医
营养不良,一般疾病，持续密切观察，需及时就医
营养性肥胖,一般疾病，持续密切观察，需及时就医
葡萄球菌性肺炎,一般疾病，持续密切观察，需及时就医
蛛网膜下腔出血,危急症，需立即就医
蝶窦恶性肿瘤,一般疾病，持续密切观察，需及时就医
血友病,一般疾病，持续密切观察，需及时就医
血小板减少性紫癜,一般疾病，持续密切观察，需及时就医
血胸,危急症，需立即就医
视网膜色素变性,一般疾病，持续密切观察，需及时就医
角膜异物,一般疾病，持续密切观察，需及时就医
角膜溃疡,一般疾病，持续密切观察，需及时就医
角膜炎,一般疾病，持续密切观察，需及时就医
